id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
701589241635873941,Home in Asheville · ★4.92 · 3 bedrooms · 4 beds · 2.5 baths,73719489,Midge,,28803,35.54813,-82.50687,Entire home/apt,226,1,59,2023-08-13,4.73,1,341,58,
702056774494336876,Home in Asheville · ★4.91 · 4 bedrooms · 5 beds · 3.5 baths,121681645,Evolve,,28804,35.65001,-82.53073,Entire home/apt,312,3,35,2023-08-07,2.92,43,338,35,
702146320732345299,Home in Candler · ★5.0 · 5 bedrooms · 6 beds · 2.5 baths,247799171,Brent,,28715,35.5602,-82.6632,Entire home/apt,370,2,27,2023-08-06,2.17,7,133,26,
704201021761597436,Home in Asheville · 1 bedroom · 2 beds · 2 baths,134903005,Carolina Mornings,,28801,35.605348,-82.552037,Entire home/apt,75,1,2,2023-08-31,0.21,39,154,2,
704289697280010411,Cabin in Arden · ★5.0 · 2 bedrooms · 3 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,192,1,3,2023-07-03,0.28,14,317,3,
705022840214875903,Villa in Asheville · ★4.89 · 5 bedrooms · 8 beds · 4 baths,477404819,John,,28805,35.63944,-82.46169,Entire home/apt,671,3,9,2023-08-19,0.95,7,271,9,
705091041528015399,Guest suite in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,22631132,Jenna,,28803,35.54586,-82.52702,Entire home/apt,89,1,3,2023-09-03,3,1,130,3,
705350379570787090,Cottage in Asheville · 2 bedrooms · 2 beds · 1 bath,128254566,Bonnie,,28801,35.60588,-82.56084,Entire home/apt,102,30,0,,,2,255,0,
705350435400572476,Guest suite in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,128254566,Bonnie,,28801,35.60763,-82.56063,Entire home/apt,166,2,6,2023-09-03,1.09,2,249,6,
705668629737875310,Home in Asheville · ★4.98 · 4 bedrooms · 4 beds · 2.5 baths,470823906,Viktor,,28806,35.602257927394064,-82.59624656812285,Entire home/apt,294,1,63,2023-08-27,5.03,1,133,62,
706351778017219235,Vacation home in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,477404819,John,,28806,35.60908,-82.60849,Entire home/apt,132,2,10,2023-08-25,0.85,7,332,10,
706356638386568044,Vacation home in Asheville · ★4.96 · 2 bedrooms · 2 beds · 1 bath,477404819,John,,28806,35.60763,-82.60999,Entire home/apt,175,2,28,2023-08-27,2.38,7,311,28,
706357979909942586,Vacation home in Asheville · ★4.77 · 2 bedrooms · 2 beds · 1 bath,477404819,John,,28806,35.60778,-82.60847,Entire home/apt,165,2,26,2023-09-04,2.16,7,314,26,
706494156839410838,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,477705881,Tia,,28806,35.6001039,-82.5955019,Entire home/apt,193,1,16,2023-09-10,1.60,1,319,16,
707033402952057157,Rental unit in Asheville · ★4.90 · 1 bedroom · 2 beds · 1 bath,362218456,Katlin,,28806,35.57152,-82.58785,Entire home/apt,114,1,91,2023-09-12,7.78,1,200,91,
707223031567138922,Cabin in Asheville · ★5.0 · 4 bedrooms · 9 beds · 3 baths,18034486,Hussein,,28803,35.49788,-82.53028,Entire home/apt,302,1,27,2023-09-04,2.28,1,350,27,
707283217949702436,Home in Asheville · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,14480896,Birgit,,28806,35.52278,-82.61133,Entire home/apt,350,3,6,2023-04-20,0.73,3,267,6,
708114013451316676,Home in Asheville · ★5.0 · 4 bedrooms · 5 beds · 3 baths,4144670,Rebecca Ann,,28803,35.55674158937144,-82.49252747744322,Entire home/apt,254,2,17,2023-07-30,1.40,1,210,17,
708532469627740435,Home in Arden · ★5.0 · 1 bedroom · 1 bed · 1 private bath,26562349,Stephanie,,28704,35.46497,-82.56486,Private room,65,30,16,2023-08-13,1.39,1,223,16,
708626810243307113,Home in Asheville · ★4.85 · 5 bedrooms · 6 beds · 3 baths,242474849,Jennifer And Erik,,28806,35.58845,-82.61923,Entire home/apt,374,1,53,2023-09-04,4.49,18,314,53,
709408626307472076,Home in Fletcher · ★4.97 · 3 bedrooms · 5 beds · 2 baths,478284573,Molly And Leo,,28732,35.427045,-82.508457,Entire home/apt,261,2,37,2023-09-10,3.26,1,305,37,
710094782457879072,Cabin in Asheville · ★4.98 · 4 bedrooms · 7 beds · 2 baths,115241715,Catherine,,28805,35.62283,-82.47179,Entire home/apt,299,2,49,2023-09-04,4.15,1,151,49,
710202128153189712,Home in Asheville · ★4.64 · 3 bedrooms · 4 beds · 1.5 baths,169915680,Steve,,28804,35.64355,-82.51905,Entire home/apt,189,3,14,2023-07-13,1.19,1,316,14,
711249626704458217,Bungalow in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,5107042,Terri,,28801,35.6032,-82.5592,Entire home/apt,157,30,8,2023-05-30,0.94,2,345,8,
711402753265928559,Guest suite in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,68701498,David,,28806,35.58361,-82.607,Entire home/apt,109,2,49,2023-07-11,4.07,1,109,49,
712158021471707255,Home in Woodfin · ★5.0 · 4 bedrooms · 5 beds · 1.5 baths,1004479,Paul,,28804,35.62975,-82.58308,Entire home/apt,246,2,6,2022-10-28,0.52,1,0,6,
712262301345135292,Cabin in Arden · ★4.91 · 2 bedrooms · 3 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,196,1,70,2023-09-10,5.95,14,318,70,
712284140232798079,Cabin in Arden · ★5.0 · 2 bedrooms · 5 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,261,1,4,2022-11-27,0.33,14,314,4,
712349930202774204,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,478848912,Pete,,28801,35.60363,-82.556404,Entire home/apt,166,1,12,2023-08-29,1.07,5,311,12,
712359823273007794,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,75624183,Kim,,28806,35.63647,-82.62929,Entire home/apt,92,1,6,2023-05-21,0.55,3,39,6,
712360798735711174,Cabin in Arden · ★4.63 · 2 bedrooms · 3 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,211,1,16,2023-09-04,1.33,14,311,16,
712997789140305161,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,459420899,Hopetown,,28806,35.63846,-82.62637,Entire home/apt,102,30,9,2023-09-04,0.83,3,331,9,
713172242078826529,Home in Asheville · 1 bedroom · 1 bed · 1 shared bath,35276523,Andi,,28806,35.57124,-82.58514,Private room,45,30,0,,,3,222,0,
713624151554100780,Bungalow in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,154432546,Jen,,28801,35.58275,-82.5596,Entire home/apt,125,28,3,2023-07-15,0.30,2,283,3,
713658946939525636,Home in Fletcher · 2 bedrooms · 2 beds · 2 baths,7653975,Linda,,28732,35.42706,-82.46047,Entire home/apt,165,4,0,,,3,22,0,
714377701528965422,Home in Asheville · ★5.0 · 5 bedrooms · 6 beds · 3 baths,96187307,Yonder,,28804,35.65172,-82.58787,Entire home/apt,537,1,5,2023-09-04,0.48,51,288,5,
714523729471504500,Home in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 private bath,218966482,Dan,,28806,35.50716,-82.60204,Private room,45,2,14,2023-08-07,1.19,1,342,14,
714670482096384597,Vacation home in Asheville · ★4.93 · 3 bedrooms · 4 beds · 2 baths,139534845,Rachel,,28803,35.55275,-82.51426,Entire home/apt,180,2,28,2023-09-08,2.52,1,297,28,
715114759668615418,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,216246091,David,,28806,35.61166,-82.57981,Entire home/apt,89,2,17,2023-08-17,1.40,1,103,17,
715313764611581951,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,346820564,Athena,,28804,35.61992,-82.57149,Entire home/apt,128,2,5,2023-04-30,0.49,3,224,5,
715340950846778381,Rental unit in Asheville · ★4.78 · 1 bedroom · 1 bed · 1 bath,346820564,Athena,,28804,35.62232,-82.57168,Entire home/apt,168,2,9,2023-01-02,0.76,3,224,9,
715378065890700582,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,6074062,Melissa,,28801,35.60232,-82.54473,Entire home/apt,157,1,78,2023-09-10,6.55,10,230,78,
715845302265452266,Cabin in Arden · ★4.67 · 2 bedrooms · 3 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,261,1,6,2023-07-09,0.51,14,312,6,
715852949809222793,Cabin in Arden · ★5.0 · 2 bedrooms · 5 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,239,1,13,2023-08-27,1.08,14,316,13,
716083642701351660,Rental unit in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,6074062,Melissa,,28801,35.60207,-82.54604,Entire home/apt,159,1,56,2023-09-10,4.76,10,241,56,
716596573978630523,Cabin in Asheville · ★4.70 · 2 bedrooms · 2 beds · 1 bath,134903005,Carolina Mornings,,28806,35.6003644,-82.60574103,Entire home/apt,54,1,10,2023-08-27,0.87,39,331,10,
717338236140443946,Home in Asheville · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,243185179,Holden,,28804,35.61793,-82.55703,Private room,82,2,3,2022-11-06,0.28,1,255,3,
717483947483055729,Guest suite in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 bath,27736078,Eve,,28806,35.57733,-82.59714,Entire home/apt,92,1,33,2023-09-10,2.85,1,347,33,
717877485430444519,Guest suite in Asheville · 2 bedrooms · 3 beds · 1 bath,479866356,Andrew,,28806,35.631556910131955,-82.64324125825726,Entire home/apt,75,8,0,,,1,187,0,
718051160607923605,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,479901823,Jeff,,28801,35.60986,-82.5748,Entire home/apt,124,1,50,2023-09-10,7.54,1,310,50,
718069047508654436,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,839950,Shawn And Dave,,28803,35.56098,-82.50707,Private room,88,2,25,2023-09-04,2.21,2,352,25,
718311061895949027,Home in Asheville · 3 bedrooms · 4 beds · 2 baths,1210609,Isabel,,28804,35.62239,-82.55574,Entire home/apt,135,28,2,2023-05-31,0.42,1,175,2,
719385647878629035,Home in Woodfin · ★4.80 · 4 bedrooms · 5 beds · 3 baths,112407742,Inspired Getaway,,28804,35.62973,-82.59723,Entire home/apt,273,1,5,2023-04-02,0.51,5,53,5,
719605170711816265,Home in Asheville · ★5.0 · 3 bedrooms · 4 beds · 3 baths,380208623,Matthew,,28803,35.48914,-82.51257,Entire home/apt,160,2,36,2023-08-18,3.32,1,140,36,
720161564831875605,Villa in Woodfin · ★5.0 · 4 bedrooms · 4 beds · 4 baths,96187307,Yonder,,28804,35.64089,-82.57349,Entire home/apt,186,1,19,2023-09-03,1.73,51,333,19,
720494975110782197,Place to stay in Asheville · 1 bedroom · 1 bed · 1 bath,480374056,Unique,,28806,35.55854,-82.60342,Entire home/apt,100,1,0,,,1,255,0,
720918444382057846,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,14989814,Michelle,,28806,35.57508,-82.58984,Private room,75,2,16,2023-08-15,1.39,1,337,16,
720952782993284483,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,22573172,Samuel,,28806,35.56937,-82.61619,Entire home/apt,86,1,32,2023-08-20,2.77,1,131,32,
721116031423855805,Condo in Asheville · 2 bedrooms · 2 beds · 2 baths,353228765,Adriane,,28803,35.50959,-82.52995,Entire home/apt,119,28,2,2022-12-02,0.19,1,0,2,
721907880901512266,Camper/RV in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 bath,10554436,Han,,28805,35.61052,-82.52263,Entire home/apt,77,4,28,2023-08-21,2.47,2,347,28,
721993461963622015,Guest suite in Asheville · ★4.98 · 1 bedroom · 3 beds · 1 bath,487495,Alisha,,28806,35.57068,-82.61078,Entire home/apt,77,1,149,2023-08-29,12.84,1,147,149,
722079813111451075,Home in Asheville · ★4.75 · 4 bedrooms · 6 beds · 3 baths,478848912,Pete,,28804,35.629116,-82.51724,Entire home/apt,227,1,8,2023-08-20,1.34,5,307,8,
722082045108955258,Home in Asheville · ★4.14 · 4 bedrooms · 5 beds · 3 baths,478848912,Pete,,28806,35.608986,-82.63336,Entire home/apt,251,1,7,2023-08-14,1.15,5,308,7,
722239695102639642,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,433846494,Lauren & Brian,,28806,35.57148,-82.58,Entire home/apt,76,1,33,2023-08-27,2.85,1,50,33,
722374129746452740,Home in Asheville · ★4.88 · 4 bedrooms · 5 beds · 0 baths,480217041,AvantStay,,28806,35.6186809,-82.6496751,Entire home/apt,221,1,8,2023-06-18,0.74,26,337,8,
722503811840502032,Condo in Asheville · 2 bedrooms · 2 beds · 2 baths,64357179,Kevin,,28806,35.58699,-82.57183,Entire home/apt,116,30,1,2022-11-11,0.10,1,347,1,
722540985613450332,Cottage in Arden · ★4.95 · 2 bedrooms · 4 beds · 1 bath,121681645,Evolve,,28704,35.47514,-82.52087,Entire home/apt,111,2,21,2023-09-04,1.81,43,329,21,
723766678241650228,Guest suite in Asheville · 2 bedrooms · 3 beds · 1 bath,1710864,Katie,,28806,35.56294,-82.64032,Entire home/apt,134,1,1,2022-11-13,0.10,2,0,1,
724499520908533591,Home in Asheville · 2 bedrooms · 2 beds · 2.5 baths,4438609,Alisa,,28806,35.59173,-82.61949,Entire home/apt,154,14,0,,,1,350,0,
724812786793812111,Home in Asheville · ★4.77 · 2 bedrooms · 2 beds · 1.5 baths,6762441,Debra,,28805,35.62067,-82.47673,Entire home/apt,88,2,56,2023-08-18,5.01,1,116,56,
726710040233997641,Home in Asheville · ★4.72 · 2 bedrooms · 3 beds · 2 baths,121681645,Evolve,,28804,35.62201,-82.60492,Entire home/apt,219,2,25,2023-08-06,2.34,43,332,25,
726762814576596361,Cabin in Arden · ★5.0 · 1 bedroom · 2 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,261,1,19,2023-09-10,1.68,14,311,19,
726890842389291587,Cabin in Arden · ★4.90 · 1 bedroom · 2 beds · 1 bath,477251437,Asheville River Cabins,,28704,35.4913256,-82.5715398,Entire home/apt,261,1,20,2023-09-02,1.81,14,304,20,
727557284655130228,Home in Asheville · 4 bedrooms · 4 beds · 3 baths,10603047,Greybeard,,28805,35.60824,-82.51169,Entire home/apt,289,2,2,2023-03-17,0.32,13,0,2,
727584405245807607,Cabin in Arden · ★4.90 · 2 bedrooms · 2 beds · 1 bath,481696277,Catherine,,28704,35.47932,-82.5089,Entire home/apt,81,2,52,2023-09-11,4.57,1,89,52,
727716425054670664,Home in Asheville · ★5.0 · 2 bedrooms · 3 beds · 2 baths,172948637,Elevation Escapes,,28803,35.57901,-82.54459,Entire home/apt,175,2,12,2023-01-02,1.06,3,69,12,
728068126846472435,Cabin in Asheville · Studio · 1 bed · 1 bath,174586650,Perry,,28805,35.58656186124431,-82.49205105006695,Entire home/apt,50,30,0,,,5,12,0,
728198095057330344,Home in Asheville · ★4.80 · 2 bedrooms · 3 beds · 1 bath,440166207,Mike & Christine,,28804,35.64816,-82.62845,Entire home/apt,175,2,15,2023-09-11,6.52,2,145,15,
728325273739436780,Cottage in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,138799786,David,,28801,35.60735,-82.54538,Entire home/apt,185,17,4,2023-04-29,0.42,1,223,4,
729554998945769967,Vacation home in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,202047615,Katelyn,,28806,35.58638,-82.57114,Entire home/apt,104,28,4,2023-08-05,0.42,1,322,4,
729883698713955634,Home in Asheville · ★5.0 · 3 bedrooms · 5 beds · 1 bath,173861479,Amy,,28806,35.57858428791204,-82.59626291692257,Entire home/apt,257,2,46,2023-08-31,4.74,1,191,46,
730411227465026445,Home in Asheville · ★4.67 · 2 bedrooms · 2 beds · 2 baths,328777835,Mary Jo,,28804,35.6332,-82.49947,Entire home/apt,323,3,3,2023-07-01,0.28,1,365,3,
730427233403003806,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,11459050,Kristen,,28806,35.58379,-82.58628,Entire home/apt,94,1,68,2023-09-12,6.24,1,102,68,
731826340233671263,Home in Asheville · 3 bedrooms · 4 beds · 2.5 baths,121681645,Evolve,,28804,35.63863,-82.57063,Entire home/apt,173,30,1,2023-04-02,0.18,43,329,1,
731985170250976258,Home in Asheville · ★4.60 · 3 bedrooms · 3 beds · 2 baths,434401877,Bryce,,28803,35.54023,-82.48465,Entire home/apt,186,28,5,2023-07-15,0.49,2,101,5,
732034214286221500,Guest suite in Asheville · ★4.93 · 1 bedroom · 2 beds · 1 private bath,482537790,Morgan And Nick,,28805,35.5902436,-82.50892209999999,Private room,120,1,42,2023-09-09,3.71,1,330,42,
732068531393078498,Cottage in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,272258450,David And Lisa,,28805,35.60687,-82.48593,Entire home/apt,128,2,41,2023-09-05,3.74,1,319,41,
732570591669613613,Rental unit in Asheville · ★4.93 · 1 bedroom · 2 beds · 1 bath,7262993,Mike,,28806,35.57438,-82.59245,Entire home/apt,85,1,99,2023-09-11,8.74,2,306,99,
734600412753832245,Rental unit in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,37506688,Jason,,28803,35.5739736,-82.545587,Entire home/apt,100,2,3,2023-09-10,0.27,1,64,3,
735578419438653716,Home in Asheville · ★4.96 · 2 bedrooms · 2 beds · 1 bath,19828041,Caleigh,,28804,35.63116,-82.61207,Entire home/apt,97,2,67,2023-09-10,6.18,1,13,67,
735996074181050485,Rental unit in Asheville · ★4.88 · 2 bedrooms · 3 beds · 1 bath,342392448,Jennifer,,28804,35.61966,-82.60674,Entire home/apt,102,1,93,2023-09-09,8.56,1,101,93,
736295621510170074,Guest suite in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,87843651,Kait,,28805,35.58878,-82.5337,Entire home/apt,134,1,37,2023-08-27,3.38,1,332,37,
736491756646141485,Home in Asheville · 2 bedrooms · 2 beds · 1 bath,9128024,Erika,,28801,35.5801889,-82.55595939999999,Private room,110,30,2,2022-10-31,0.18,1,72,2,
737702146773561596,Rental unit in Asheville · ★4.70 · 1 bedroom · 1 bed · 1 bath,40376511,Paula,,28806,35.5863838,-82.5789482,Entire home/apt,109,1,23,2023-09-03,2.36,3,181,23,
739116609943778306,Boutique hotel in Asheville · ★5.0 · 4 bedrooms · 5 beds · 4.5 shared baths,420259754,Elevation Lofts Hotel,,28801,35.5971085,-82.5521036,Private room,1619,1,7,2023-04-03,0.67,6,252,7,
739222634773710782,Condo in Asheville · 2 bedrooms · 2 beds · 2 baths,61844145,Libby,,28806,35.5859949,-82.5722052,Entire home/apt,110,30,2,2023-05-15,0.25,3,81,2,
739340943221084317,Home in Biltmore Forest · 3 bedrooms · 4 beds · 2.5 baths,297725694,Drew,,28803,35.53827,-82.51623,Entire home/apt,379,28,2,2023-06-29,0.22,7,133,2,
739393600614528652,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,483906467,Patricia,,28806,35.56906,-82.56819,Private room,115,2,3,2023-04-20,0.30,1,4,3,
739776038240648327,Townhouse in Asheville · ★4.94 · 3 bedrooms · 4 beds · 3 baths,167186184,Towns,,28803,35.55671,-82.48468,Entire home/apt,229,2,17,2023-07-30,1.67,113,363,17,
739833192373082278,Cabin in Asheville · ★4.89 · 2 bedrooms · 2 beds · 1 bath,56519777,Caitlin,,28805,35.62161,-82.47699,Entire home/apt,217,2,19,2023-09-10,3.77,1,307,19,
740808604549304446,Guest suite in Asheville · ★4.93 · 1 bedroom · 2 beds · 1 bath,484188441,Juli,,28803,35.5680845,-82.529174,Entire home/apt,105,1,57,2023-09-10,8.26,1,222,57,
741832508092679422,Home in Asheville · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,4649981,Sean,,28801,35.60638,-82.55003,Entire home/apt,300,4,4,2023-07-30,0.46,1,0,4,
742265784665629640,Guest suite in Asheville · Studio · 1 bed · 1 bath,6975664,Anita,,28801,35.59973,-82.55858,Entire home/apt,250,3,2,2023-05-29,0.40,1,230,2,
742621627565951201,Guest suite in Asheville · ★4.91 · 1 bedroom · 1 bed · 1 bath,349470538,Alona,,28803,35.54808,-82.49402,Entire home/apt,73,1,86,2023-09-10,9.35,1,55,86,
742643748995522886,Home in Asheville · 3 bedrooms · 4 beds · 2 baths,130451455,Angelica,,28805,35.58799,-82.53056,Entire home/apt,149,30,0,,,2,362,0,
743283098766684743,Home in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 private bath,3177220,Maggie,,28805,35.59698,-82.51147,Private room,95,1,26,2023-08-04,2.49,1,0,26,
743517816016987005,Rental unit in Candler · 1 bedroom · 3 beds · 1 bath,309975357,Patricia,,28715,35.560872,-82.6644706,Entire home/apt,121,1,0,,,1,364,0,
744259425182838834,Home in Asheville · 3 bedrooms · 2 beds · 1 bath,406341593,Martine,,28806,35.57397,-82.60669,Entire home/apt,120,30,1,2023-03-31,0.18,1,344,1,
745583253920309322,Home in Asheville · ★4.96 · 5 bedrooms · 8 beds · 3 baths,484975516,Jesus,,28806,35.62481,-82.61906,Entire home/apt,455,1,28,2023-09-04,2.68,1,330,28,
746222250886022872,Cabin in Asheville · ★5.0 · Studio · 1 bed · 1 bath,174586650,Perry,,28805,35.586708,-82.49215099999999,Entire home/apt,50,30,4,2022-12-16,0.38,5,41,4,
746959677162494830,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2 baths,7657679,Jane,,28805,35.63292,-82.49218,Entire home/apt,246,2,5,2023-08-21,0.52,2,330,5,
747048050097929410,Home in Asheville · 1 bedroom · 1 bed · 1 private bath,7657679,Jane,,28805,35.6332872,-82.49276789999999,Private room,95,1,1,2022-10-30,0.09,2,348,1,
747701982580242170,Home in Asheville · ★4.78 · 4 bedrooms · 4 beds · 2.5 baths,121681645,Evolve,,28803,35.55269,-82.51122,Entire home/apt,255,2,9,2023-07-16,1.04,43,347,9,
747769144070162294,Townhouse in Buncombe County · 2 bedrooms · 2 beds · 1.5 baths,288110250,Renee,,28704,35.44711,-82.50097,Entire home/apt,95,3,2,2023-01-02,0.20,2,348,2,
747937797086662089,Home in Asheville · ★4.70 · 2 bedrooms · 5 beds · 2 baths,121681645,Evolve,,28806,35.62736,-82.636,Entire home/apt,96,2,10,2023-07-25,1.18,43,332,10,
750218471903867145,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,135830592,Elisa,,28803,35.57754,-82.53215,Entire home/apt,189,30,4,2023-08-15,0.54,1,231,4,
750299912863718302,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,485612314,John,,28801,35.60446,-82.55499,Entire home/apt,150,2,34,2023-09-04,4.23,1,123,34,
750526187830005720,Home in Woodfin · ★4.96 · 3 bedrooms · 4 beds · 1 bath,120082470,Mitch,,28804,35.62496,-82.59178,Entire home/apt,134,2,45,2023-09-10,4.43,1,299,45,
750564384185817629,Home in Asheville · ★5.0 · 3 bedrooms · 4 beds · 2 baths,4406632,David,,28806,35.57623,-82.62977,Entire home/apt,191,2,45,2023-09-04,4.33,1,338,45,
750662610827372615,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 private bath,20324684,Beth,,28804,35.6245951,-82.56340670000002,Private room,50,2,28,2023-09-02,2.68,1,315,28,
751419245457888371,Guest suite in Asheville · ★4.89 · 1 bedroom · 2 beds · 1 bath,23006514,John,,28801,35.595281654302376,-82.54178019708868,Entire home/apt,102,1,9,2023-09-10,1.31,1,48,9,
752011870487912877,Home in Asheville · ★5.0 · 5 bedrooms · 6 beds · 3.5 baths,486182214,Greg,,28801,35.59573,-82.54545,Entire home/apt,200,30,14,2023-05-06,1.43,1,140,14,
752174290794940635,Home in Asheville · ★4.78 · 3 bedrooms · 4 beds · 2 baths,469848994,Cheryl,,28804,35.62191,-82.57364,Entire home/apt,209,2,18,2023-09-04,1.77,1,79,18,
